月日,名前,種類,金額,コード
6月14日,斎藤 ,交通費,1200,3
6月14日,森 ,交際費,7600,16
6月14日,後藤 ,租税公課,1500,9
6月14日,中村 ,広告費,3900,3
6月14日,吉田 ,厚生費,8300,19
6月14日,福田 ,租税公課,500,5
6月14日,坂本 ,広告費,2800,20
6月14日,藤原 ,租税公課,4000,16
6月14日,中村 ,交際費,6500,9
6月14日,坂本 ,給　料,9100,14
6月14日,山本 ,光熱費,500,15
6月14日,小川 ,通信費,8800,17
6月14日,井上 ,給　料,6900,16
6月14日,加藤 ,保険料,200,2
6月14日,中島 ,広告費,4900,15
6月14日,松本 ,広告費,700,10
6月14日,伊藤 ,通信費,8400,12
6月14日,岡田 ,通信費,5800,16
6月14日,長谷川 ,消耗品費,9300,17
6月14日,福田 ,交際費,7400,6
6月14日,三浦 ,給　料,900,19
6月14日,太田 ,接待費,8000,14
6月14日,林 ,交通費,5500,7
6月14日,松田 ,光熱費,6600,20
6月14日,鈴木 ,広告費,800,13
6月14日,山本 ,保険料,8300,7
6月14日,林 ,厚生費,4300,13
6月14日,山本 ,光熱費,1900,1
6月14日,斉藤 ,雑　費,4800,3
6月14日,中川 ,給　料,9600,10
6月14日,藤田 ,交通費,6500,19
6月14日,伊藤 ,通信費,1800,14
6月14日,藤田 ,地代家賃,100,13
6月14日,山本 ,交通費,3000,16
6月15日,石川 ,交際費,4100,6
6月15日,石井 ,保険料,1000,13
6月15日,佐藤 ,接待費,8500,10
6月15日,三浦 ,地代家賃,1500,3
6月15日,西村 ,保険料,5800,11
6月15日,山本 ,給　料,3700,1
6月15日,村上 ,接待費,2500,7
6月15日,中島 ,保険料,6300,10
6月15日,山口 ,広告費,9600,16
6月15日,西村 ,交際費,9600,19
6月15日,佐藤 ,厚生費,7900,13
6月15日,松田 ,交際費,4300,14
6月15日,阿部 ,減価償却費,9900,12
6月15日,長谷川 ,通信費,2600,12
6月15日,高橋 ,厚生費,4400,3
6月15日,小林 ,厚生費,9300,17
6月15日,田中 ,接待費,8800,20
6月15日,山崎 ,光熱費,1400,1
6月15日,山口 ,通信費,9300,17
6月15日,中島 ,交際費,100,1
6月15日,渡辺 ,広告費,3800,5
6月15日,三浦 ,保険料,5700,2
6月15日,中川 ,消耗品費,6300,9
6月15日,前田 ,雑　費,3700,12
6月15日,鈴木 ,雑　費,4600,19
6月15日,松田 ,給　料,3800,6
6月15日,伊藤 ,保険料,8700,18
6月15日,坂本 ,減価償却費,4200,18
6月15日,阿部 ,給　料,2200,1
6月15日,後藤 ,広告費,6900,19
6月15日,松田 ,光熱費,2000,9
6月16日,藤田 ,広告費,4100,8
6月16日,木村 ,減価償却費,8000,20
6月16日,小川 ,広告費,900,16
6月16日,鈴木 ,通信費,8500,15
6月16日,加藤 ,厚生費,5100,13
6月16日,岡田 ,接待費,8800,13
6月16日,松本 ,給　料,3200,8
6月16日,後藤 ,交際費,9700,2
6月16日,小川 ,租税公課,100,9
6月16日,池田 ,租税公課,7700,16
6月16日,加藤 ,交通費,7600,11
6月16日,森 ,給　料,6500,19
6月16日,小林 ,通信費,2600,16
6月16日,鈴木 ,交際費,6600,16
6月16日,石川 ,地代家賃,3400,13
6月16日,西村 ,租税公課,3000,8
6月16日,松本 ,減価償却費,2100,5
6月16日,阿部 ,通信費,5800,14
6月16日,加藤 ,租税公課,7600,8
6月16日,岡本 ,租税公課,3300,15
6月16日,松田 ,光熱費,7400,11
6月16日,吉田 ,消耗品費,8000,4
6月16日,中島 ,保険料,100,10
6月17日,橋本 ,給　料,3200,18
6月17日,小川 ,減価償却費,1900,11
6月17日,岡本 ,減価償却費,1500,7
6月17日,山田 ,租税公課,1400,15
6月17日,佐藤 ,接待費,2700,15
6月17日,藤井 ,消耗品費,4600,11
6月17日,西村 ,租税公課,2600,12
6月17日,前田 ,広告費,7900,16
6月17日,森 ,光熱費,3900,19
6月17日,中島 ,接待費,3000,3
6月17日,後藤 ,広告費,3500,10
6月17日,青木 ,交際費,900,10
6月17日,後藤 ,消耗品費,6500,14
6月17日,清水 ,光熱費,200,11
6月17日,阿部 ,広告費,6700,14
6月17日,後藤 ,消耗品費,9000,19
6月17日,加藤 ,接待費,8700,7
6月17日,坂本 ,通信費,4400,19
6月17日,藤井 ,給　料,2200,12
6月17日,藤井 ,交際費,2800,13
6月17日,斉藤 ,給　料,9600,9
6月17日,遠藤 ,消耗品費,3300,1
6月17日,佐藤 ,保険料,5900,18
6月17日,岡田 ,租税公課,1200,17
6月18日,長谷川 ,交通費,8400,6
6月18日,中村 ,雑　費,8600,4
6月18日,阿部 ,広告費,8600,11
6月18日,近藤 ,保険料,6800,4
6月18日,田中 ,保険料,3500,19
6月18日,中島 ,接待費,8400,2
6月18日,坂本 ,接待費,2100,8
6月18日,橋本 ,消耗品費,3200,5
6月18日,藤原 ,雑　費,3000,5
6月18日,佐々木 ,保険料,2200,8
6月18日,西村 ,厚生費,7300,17
6月18日,西村 ,厚生費,5000,3
6月18日,渡辺 ,交際費,700,13
6月18日,坂本 ,交通費,8400,8
6月18日,森 ,交通費,3000,20
6月18日,太田 ,雑　費,8400,5
6月18日,渡辺 ,減価償却費,7900,6
6月18日,山口 ,減価償却費,5500,8
6月18日,田中 ,通信費,800,1
6月18日,加藤 ,減価償却費,5200,12
6月18日,三浦 ,光熱費,3300,20
6月18日,後藤 ,広告費,5300,18
6月18日,近藤 ,給　料,100,19
6月18日,橋本 ,通信費,2700,3
6月18日,佐々木 ,減価償却費,2200,3
6月18日,斎藤 ,通信費,1000,19
6月18日,太田 ,雑　費,1200,19
6月18日,山本 ,広告費,1000,7
6月18日,中村 ,交際費,5200,8
6月19日,吉田 ,雑　費,6900,13
6月19日,井上 ,交通費,5700,18
6月19日,木村 ,雑　費,900,15
6月19日,前田 ,交際費,6900,7
6月19日,高橋 ,給　料,5900,3
6月19日,遠藤 ,保険料,600,19
6月19日,池田 ,減価償却費,6000,17
6月19日,近藤 ,光熱費,5600,5
6月19日,藤井 ,厚生費,2000,15
6月19日,佐藤 ,地代家賃,6000,3
6月19日,清水 ,交通費,4500,3
6月19日,池田 ,交際費,3800,5
6月19日,長谷川 ,光熱費,6200,9
6月19日,岡田 ,厚生費,4200,17
6月19日,山崎 ,光熱費,1700,19
6月19日,井上 ,地代家賃,9500,4
6月19日,山本 ,光熱費,8100,11
6月19日,木村 ,広告費,5200,7
6月19日,清水 ,交通費,7500,18
6月20日,鈴木 ,保険料,8900,6
6月20日,前田 ,租税公課,1900,10
6月20日,山下 ,減価償却費,9900,11
6月20日,岡本 ,通信費,2700,16
6月20日,松田 ,保険料,7900,9
6月20日,林 ,雑　費,9000,2
6月20日,斎藤 ,地代家賃,900,9
6月20日,藤田 ,雑　費,4900,18
6月20日,石井 ,雑　費,7000,17
6月20日,阿部 ,通信費,7400,6
6月20日,山口 ,交際費,4900,8
6月20日,林 ,保険料,3300,19
6月20日,池田 ,交際費,7500,14
6月20日,石井 ,租税公課,200,6
6月20日,石井 ,保険料,8800,18
6月20日,藤原 ,地代家賃,7500,16
6月20日,遠藤 ,厚生費,4100,16
6月20日,斎藤 ,交通費,2100,12
6月20日,清水 ,光熱費,900,10
6月20日,渡辺 ,光熱費,2000,18
6月20日,中川 ,雑　費,6400,12
6月20日,斉藤 ,交通費,2800,19
6月20日,石川 ,租税公課,2700,7
6月20日,山田 ,交際費,6500,11
6月20日,渡辺 ,減価償却費,9300,7
6月20日,渡辺 ,雑　費,7100,1
6月20日,山本 ,保険料,5200,8
6月20日,村上 ,保険料,900,16
6月20日,太田 ,通信費,200,7
6月21日,福田 ,光熱費,8300,17
6月21日,阿部 ,通信費,100,5
6月21日,山下 ,減価償却費,8700,10
6月21日,岡本 ,雑　費,7900,14
6月21日,阿部 ,交際費,1000,10
6月21日,井上 ,地代家賃,6200,13
6月21日,長谷川 ,租税公課,9200,19
6月21日,清水 ,交際費,2300,11
6月21日,池田 ,交通費,8000,13
6月21日,松本 ,租税公課,4200,11
6月21日,林 ,減価償却費,10000,4
6月21日,池田 ,地代家賃,5500,4
6月21日,林 ,接待費,5900,4
6月21日,太田 ,租税公課,9100,13
6月21日,小川 ,減価償却費,8800,16
6月21日,藤原 ,給　料,1200,3
6月21日,吉田 ,光熱費,9400,9
6月21日,山下 ,広告費,8500,2
6月21日,岡田 ,広告費,7400,4
6月21日,近藤 ,厚生費,1400,1
6月21日,池田 ,給　料,9800,20
6月21日,井上 ,減価償却費,800,5
6月21日,山口 ,交際費,8200,4
6月21日,渡辺 ,消耗品費,4000,2
6月21日,中川 ,地代家賃,2000,7
6月21日,佐々木 ,交通費,1200,18
6月22日,伊藤 ,保険料,1700,4
6月22日,山崎 ,給　料,400,17
6月22日,阿部 ,消耗品費,4300,3
6月22日,青木 ,接待費,100,20
6月22日,鈴木 ,減価償却費,600,15
6月22日,松田 ,減価償却費,8800,7
6月22日,青木 ,雑　費,3300,19
6月22日,遠藤 ,広告費,3600,14
6月22日,佐藤 ,交通費,6300,15
6月22日,小林 ,租税公課,7200,9
6月22日,小林 ,通信費,6300,13
6月22日,長谷川 ,広告費,1700,13
6月22日,坂本 ,地代家賃,6500,10
6月22日,伊藤 ,租税公課,5900,13
6月22日,藤原 ,交通費,8100,17
6月22日,前田 ,租税公課,4800,17
6月22日,青木 ,通信費,7500,10
6月22日,斎藤 ,雑　費,9100,7
6月22日,小林 ,減価償却費,600,17
6月23日,加藤 ,接待費,3800,1
6月23日,松田 ,消耗品費,5300,1
6月23日,松本 ,消耗品費,8600,16
6月23日,斎藤 ,減価償却費,10000,19
6月23日,森 ,雑　費,8200,20
6月23日,林 ,光熱費,400,2
6月23日,近藤 ,広告費,9800,19
6月23日,加藤 ,接待費,400,11
6月23日,木村 ,厚生費,3200,3
6月23日,渡辺 ,租税公課,2500,14
6月23日,吉田 ,保険料,6000,18
6月23日,藤原 ,光熱費,3900,20
6月23日,小林 ,交通費,1600,7
6月23日,松本 ,通信費,300,1
6月23日,前田 ,消耗品費,1500,16
6月23日,渡辺 ,交通費,7700,10
6月23日,鈴木 ,通信費,3900,15
6月23日,石川 ,減価償却費,4500,9
6月23日,岡本 ,交際費,3100,1
6月23日,福田 ,地代家賃,6500,2
6月23日,森 ,交際費,7600,9
6月23日,後藤 ,保険料,2000,9
6月23日,石川 ,減価償却費,8200,7
6月23日,小林 ,交通費,5500,3
6月23日,池田 ,接待費,9400,8
6月23日,斎藤 ,通信費,6100,8
6月23日,岡本 ,保険料,7600,20
6月23日,佐藤 ,広告費,5700,7
6月23日,前田 ,広告費,4800,20
6月24日,三浦 ,接待費,7400,18
6月24日,伊藤 ,交際費,4400,18
6月24日,山本 ,光熱費,2100,12
6月24日,阿部 ,光熱費,9100,12
6月24日,中島 ,保険料,3600,15
6月24日,岡田 ,交際費,4600,16
6月24日,木村 ,消耗品費,8600,15
6月24日,鈴木 ,租税公課,2100,7
6月24日,山崎 ,減価償却費,5700,1
6月24日,山口 ,光熱費,7400,4
6月24日,森 ,給　料,500,9
6月24日,渡辺 ,地代家賃,2600,8
6月24日,山崎 ,通信費,8600,4
6月24日,松田 ,地代家賃,3500,11
6月24日,前田 ,光熱費,7200,15
6月24日,橋本 ,減価償却費,10000,7
6月24日,清水 ,保険料,8400,9
6月24日,小林 ,保険料,7400,9
6月24日,後藤 ,消耗品費,9600,6
6月24日,藤原 ,減価償却費,4700,11
6月24日,田中 ,接待費,4500,9
6月24日,中川 ,広告費,2200,13
6月25日,中島 ,交際費,3100,19
6月25日,井上 ,接待費,1800,6
6月25日,森 ,給　料,700,11
6月25日,木村 ,雑　費,8900,4
6月25日,鈴木 ,減価償却費,2800,10
6月25日,橋本 ,接待費,200,9
6月25日,近藤 ,保険料,8300,16
6月25日,山口 ,厚生費,7700,3
6月25日,西村 ,通信費,8800,4
6月25日,山本 ,光熱費,2400,9
6月25日,山口 ,厚生費,10000,10
6月25日,太田 ,保険料,8500,18
6月25日,林 ,接待費,6500,17
6月25日,斉藤 ,給　料,8800,11
6月25日,三浦 ,減価償却費,3200,9
6月25日,石井 ,減価償却費,5400,18
6月25日,鈴木 ,減価償却費,6100,20
6月25日,坂本 ,地代家賃,5800,12
6月25日,近藤 ,接待費,2100,18
6月25日,中川 ,接待費,7000,9
6月25日,高橋 ,減価償却費,3800,19
6月25日,山下 ,租税公課,5600,18
6月25日,斎藤 ,減価償却費,4600,1
6月25日,山口 ,交際費,400,16
6月25日,三浦 ,雑　費,2800,9
6月26日,山本 ,保険料,5900,5
6月26日,佐々木 ,減価償却費,9100,9
6月26日,田中 ,保険料,300,9
6月26日,藤井 ,減価償却費,200,15
6月26日,小林 ,給　料,10000,6
6月26日,木村 ,通信費,8000,11
6月26日,高橋 ,減価償却費,2500,16
6月26日,岡本 ,接待費,2100,4
6月26日,池田 ,租税公課,7100,7
6月26日,松田 ,通信費,2900,7
6月26日,中村 ,交際費,2200,20
6月26日,近藤 ,減価償却費,5300,9
6月26日,長谷川 ,給　料,8400,17
6月26日,山下 ,消耗品費,3900,9
6月26日,山下 ,厚生費,2900,11
6月26日,斉藤 ,通信費,2800,7
6月26日,岡田 ,広告費,500,2
6月26日,山田 ,租税公課,8900,1
6月26日,阿部 ,雑　費,7200,4
6月26日,藤田 ,通信費,7400,13
6月26日,村上 ,接待費,5800,15
6月26日,山崎 ,交際費,1200,1
6月26日,長谷川 ,光熱費,6100,9
6月26日,山口 ,給　料,1800,16
6月26日,石川 ,減価償却費,4100,10
6月26日,森 ,光熱費,6100,10
6月27日,中島 ,減価償却費,8500,19
6月27日,佐藤 ,雑　費,7400,18
6月27日,石井 ,給　料,4700,14
6月27日,石井 ,接待費,3800,4
6月27日,山口 ,租税公課,5800,4
6月27日,佐藤 ,厚生費,2400,8
6月27日,山田 ,租税公課,9800,4
6月27日,西村 ,光熱費,7800,2
6月27日,小川 ,租税公課,500,8
6月27日,遠藤 ,交通費,800,10
6月27日,松本 ,通信費,8000,11
6月27日,田中 ,消耗品費,1900,17
6月27日,佐藤 ,交通費,3300,14
6月27日,遠藤 ,消耗品費,5600,18
6月27日,山崎 ,給　料,7300,3
6月27日,鈴木 ,保険料,300,18
6月27日,福田 ,広告費,9700,19
6月27日,岡本 ,租税公課,7700,19
6月27日,山田 ,地代家賃,3200,1
6月27日,中川 ,消耗品費,8500,5
6月27日,岡田 ,厚生費,6700,19
6月27日,後藤 ,広告費,1500,4
6月27日,山田 ,交通費,1000,10
6月27日,岡田 ,雑　費,4200,8
6月27日,青木 ,消耗品費,1100,7
6月27日,松本 ,接待費,7600,10
6月27日,藤井 ,交通費,1200,1
6月27日,高橋 ,通信費,7100,20
6月27日,近藤 ,広告費,800,9
6月27日,吉田 ,消耗品費,5600,10
6月28日,松本 ,消耗品費,4400,8
6月28日,松本 ,保険料,1700,9
6月28日,清水 ,光熱費,4000,13
6月28日,三浦 ,給　料,5500,19
6月28日,吉田 ,保険料,1300,3
6月28日,清水 ,光熱費,5300,14
6月28日,中川 ,雑　費,3100,8
6月28日,中村 ,地代家賃,9800,3
6月28日,池田 ,租税公課,200,6
6月28日,藤井 ,厚生費,9200,7
6月28日,松田 ,広告費,4300,10
6月28日,斉藤 ,厚生費,2100,9
6月28日,鈴木 ,交通費,2100,9
6月28日,清水 ,交際費,3000,5
6月28日,小林 ,減価償却費,6000,16
6月28日,斉藤 ,光熱費,4000,6
6月28日,鈴木 ,減価償却費,2000,13
6月28日,山本 ,通信費,9700,11
6月28日,松田 ,交際費,5600,15
6月28日,村上 ,厚生費,5500,17
6月28日,岡田 ,租税公課,7900,9
6月28日,加藤 ,減価償却費,8800,19
6月28日,高橋 ,通信費,6000,4
6月28日,佐々木 ,租税公課,1700,16
6月28日,井上 ,減価償却費,6700,10
6月28日,青木 ,交通費,6100,9
6月28日,山口 ,雑　費,6700,10
6月28日,井上 ,保険料,800,9
6月28日,斎藤 ,広告費,7800,9
6月28日,遠藤 ,交通費,6100,14
6月28日,藤原 ,通信費,600,9
6月28日,遠藤 ,広告費,4300,2
6月28日,村上 ,消耗品費,3800,18
6月29日,藤井 ,雑　費,1300,18
6月29日,福田 ,減価償却費,1500,4
6月29日,西村 ,給　料,2000,19
6月29日,橋本 ,厚生費,600,19
6月29日,吉田 ,交通費,4600,19
6月29日,藤井 ,交通費,7600,8
6月29日,山本 ,給　料,8800,7
6月29日,岡本 ,接待費,3600,17
6月29日,佐藤 ,租税公課,4800,13
6月29日,鈴木 ,保険料,5900,3
6月29日,遠藤 ,交際費,4100,4
6月29日,近藤 ,消耗品費,6400,19
6月29日,後藤 ,租税公課,3400,2
6月29日,福田 ,給　料,9300,15
6月29日,後藤 ,租税公課,900,6
6月29日,後藤 ,雑　費,3800,4
6月29日,小川 ,消耗品費,8000,18
6月29日,斉藤 ,地代家賃,1000,5
6月29日,中村 ,地代家賃,6400,15
6月29日,後藤 ,光熱費,4500,13
6月29日,遠藤 ,接待費,8600,11
6月29日,小川 ,雑　費,6400,16
6月29日,中川 ,交通費,5100,6
6月29日,長谷川 ,広告費,300,11
6月29日,吉田 ,通信費,4400,13
6月29日,岡本 ,雑　費,2700,3
6月29日,福田 ,広告費,2800,18
6月29日,中川 ,消耗品費,2200,17
6月29日,斎藤 ,雑　費,200,10
6月29日,木村 ,光熱費,3500,11
6月30日,橋本 ,光熱費,5300,5
6月30日,石井 ,減価償却費,8700,19
6月30日,吉田 ,光熱費,6100,15
6月30日,藤井 ,給　料,1200,8
6月30日,山本 ,交通費,1100,3
6月30日,石井 ,消耗品費,3200,13
6月30日,山田 ,消耗品費,9700,7
6月30日,佐藤 ,厚生費,8900,9
6月30日,坂本 ,接待費,9900,19
6月30日,後藤 ,減価償却費,8000,20
6月30日,坂本 ,交際費,3900,10
6月30日,佐藤 ,厚生費,5900,4
6月30日,田中 ,租税公課,700,4
6月30日,阿部 ,広告費,2500,3
6月30日,松田 ,広告費,6800,7
6月30日,長谷川 ,光熱費,8100,6
7月1日,石井 ,租税公課,2000,13
7月1日,西村 ,接待費,200,14
7月1日,後藤 ,雑　費,5500,12
7月1日,岡田 ,通信費,600,14
7月1日,斎藤 ,地代家賃,4800,2
7月1日,橋本 ,地代家賃,7700,15
7月1日,池田 ,接待費,6500,17
7月1日,前田 ,接待費,6400,10
7月1日,小川 ,交通費,8500,9
7月1日,山下 ,交際費,6700,17
7月1日,山田 ,厚生費,8000,6
7月1日,山崎 ,通信費,6200,6
7月1日,坂本 ,雑　費,2600,18
7月1日,前田 ,地代家賃,7100,6
7月1日,田中 ,接待費,4700,12
7月1日,伊藤 ,雑　費,9600,11
7月1日,鈴木 ,交通費,3000,11
7月1日,高橋 ,厚生費,4100,6
7月1日,渡辺 ,交際費,600,16
7月1日,林 ,地代家賃,5400,3
7月1日,松本 ,租税公課,5800,16
7月1日,岡本 ,消耗品費,9400,7
7月1日,田中 ,減価償却費,9100,17
7月1日,橋本 ,租税公課,2500,16
7月1日,山田 ,厚生費,9700,7
7月1日,岡本 ,光熱費,1700,10
7月1日,佐藤 ,交際費,4100,18
7月1日,石川 ,消耗品費,9600,15
7月1日,中島 ,接待費,5600,18
7月2日,山田 ,保険料,800,17
7月2日,近藤 ,保険料,3200,2
7月2日,石井 ,交際費,9400,4
7月2日,岡田 ,消耗品費,4200,13
7月2日,鈴木 ,雑　費,8800,5
7月2日,佐々木 ,消耗品費,2200,17
7月2日,西村 ,交通費,5600,10
7月2日,中村 ,消耗品費,7700,8
7月2日,小川 ,雑　費,3200,7
7月2日,山下 ,通信費,5600,19
7月2日,橋本 ,厚生費,400,14
7月2日,斉藤 ,交際費,1400,3
7月2日,前田 ,給　料,3300,17
7月2日,西村 ,保険料,4200,14
7月2日,藤井 ,光熱費,9300,19
7月2日,西村 ,雑　費,4200,6
7月2日,藤原 ,光熱費,800,2
7月2日,林 ,保険料,6300,18
7月2日,中島 ,雑　費,10000,15
7月2日,長谷川 ,消耗品費,4600,5
7月2日,三浦 ,減価償却費,8700,1
7月2日,後藤 ,地代家賃,7400,7
7月2日,村上 ,保険料,2600,6
7月2日,阿部 ,接待費,4400,6
7月2日,坂本 ,消耗品費,7800,8
7月2日,佐々木 ,雑　費,6200,15
7月2日,坂本 ,通信費,7400,2
7月2日,佐藤 ,交際費,8400,3
7月3日,村上 ,光熱費,7500,12
7月3日,三浦 ,給　料,8800,4
7月3日,橋本 ,光熱費,1900,4
7月3日,伊藤 ,厚生費,5900,18
7月3日,伊藤 ,給　料,6000,8
7月3日,鈴木 ,地代家賃,7100,4
7月3日,太田 ,交通費,5900,13
7月3日,石川 ,給　料,9400,7
7月3日,近藤 ,地代家賃,5000,11
7月3日,村上 ,地代家賃,2500,7
7月3日,小川 ,保険料,6300,15
7月3日,山崎 ,消耗品費,8600,12
7月3日,斉藤 ,減価償却費,3500,14
7月3日,田中 ,給　料,1800,18
7月3日,松本 ,租税公課,9800,1
7月3日,山本 ,租税公課,6500,14
7月3日,林 ,給　料,3900,3
7月3日,小川 ,厚生費,9400,5
7月3日,石川 ,保険料,3400,4
7月3日,阿部 ,交通費,8500,1
7月4日,佐藤 ,減価償却費,7900,19
7月4日,山田 ,保険料,7000,8
7月4日,林 ,保険料,3700,18
7月4日,橋本 ,通信費,9300,19
7月4日,井上 ,消耗品費,9200,16
7月4日,斎藤 ,交通費,8800,17
7月4日,松田 ,給　料,9000,16
7月4日,長谷川 ,厚生費,2000,14
7月4日,藤井 ,保険料,7500,18
7月4日,中村 ,地代家賃,1100,18
7月4日,高橋 ,租税公課,8300,16
7月4日,山田 ,交通費,100,5
7月4日,中島 ,通信費,6700,5
7月4日,坂本 ,光熱費,5900,7
7月4日,阿部 ,厚生費,8300,14
7月4日,遠藤 ,保険料,200,20
7月4日,林 ,地代家賃,300,17
7月4日,松田 ,厚生費,6300,3
7月4日,青木 ,保険料,600,5
7月4日,山口 ,厚生費,6200,3
7月4日,田中 ,給　料,3400,19
7月4日,斉藤 ,消耗品費,1700,15
7月4日,林 ,地代家賃,6900,1
7月4日,阿部 ,交通費,8500,20
7月5日,松本 ,消耗品費,2900,5
7月5日,斎藤 ,給　料,7600,6
7月5日,渡辺 ,減価償却費,3400,9
7月5日,加藤 ,交通費,8300,7
7月5日,林 ,交通費,3000,6
7月5日,井上 ,消耗品費,2000,5
7月5日,岡本 ,減価償却費,2100,9
7月5日,加藤 ,交通費,3600,1
7月5日,伊藤 ,通信費,4000,11
7月5日,渡辺 ,交通費,6700,12
7月5日,井上 ,通信費,7600,3
7月5日,阿部 ,接待費,6100,9
7月5日,村上 ,交通費,1500,11
7月5日,石川 ,雑　費,7000,5
7月5日,山下 ,接待費,6900,14
7月5日,山崎 ,通信費,1900,9
7月5日,藤原 ,通信費,1000,19
7月5日,福田 ,広告費,3900,1
7月5日,山本 ,給　料,4000,4
7月5日,後藤 ,接待費,5500,11
7月5日,三浦 ,地代家賃,6200,4
7月5日,木村 ,広告費,5700,12
7月5日,青木 ,保険料,9200,14
7月5日,山田 ,保険料,8800,7
7月5日,藤井 ,光熱費,800,20
7月5日,鈴木 ,地代家賃,100,8
7月5日,山本 ,租税公課,6200,15
7月5日,小林 ,保険料,5500,4
7月5日,福田 ,光熱費,1100,14
7月5日,山田 ,接待費,800,14
7月5日,西村 ,広告費,4800,11
7月5日,松田 ,通信費,5200,1
7月5日,村上 ,保険料,4100,20
7月5日,池田 ,広告費,9500,6
7月6日,松本 ,交際費,500,11
7月6日,池田 ,交通費,4700,13
7月6日,木村 ,租税公課,3800,20
7月6日,山口 ,交通費,5600,10
7月6日,三浦 ,交際費,3900,19
7月6日,青木 ,給　料,5800,19
7月6日,石川 ,接待費,1700,6
7月6日,青木 ,通信費,6900,8
7月6日,斉藤 ,接待費,4300,1
7月6日,藤井 ,雑　費,3400,10
7月6日,後藤 ,減価償却費,100,1
7月6日,清水 ,消耗品費,6500,15
7月6日,斉藤 ,租税公課,5200,6
7月6日,青木 ,通信費,9100,14
7月6日,田中 ,接待費,7300,5
7月6日,近藤 ,地代家賃,3300,8
7月7日,岡本 ,消耗品費,4500,19
7月7日,三浦 ,保険料,7500,10
7月7日,村上 ,給　料,5300,6
7月7日,太田 ,厚生費,300,18
7月7日,山崎 ,厚生費,3100,11
7月7日,前田 ,地代家賃,3800,10
7月7日,木村 ,交通費,7600,9
7月7日,石川 ,通信費,3600,12
7月7日,長谷川 ,雑　費,5800,12
7月7日,井上 ,雑　費,2400,13
7月7日,山本 ,給　料,1700,13
7月7日,藤田 ,接待費,2700,1
7月7日,村上 ,雑　費,4200,3
7月7日,中村 ,給　料,8600,5
7月7日,中川 ,光熱費,3200,9
7月7日,坂本 ,交際費,6500,15
7月7日,中島 ,租税公課,6000,5
7月7日,松田 ,地代家賃,6900,12
7月7日,福田 ,減価償却費,1400,19
7月7日,清水 ,保険料,7200,14
7月7日,遠藤 ,保険料,9700,16
7月7日,山田 ,交際費,4900,13
7月7日,遠藤 ,減価償却費,5400,6
7月7日,橋本 ,雑　費,2000,10
7月7日,山崎 ,保険料,2400,18
7月8日,清水 ,雑　費,5000,9
7月8日,太田 ,交通費,6300,10
7月8日,林 ,給　料,2200,8
7月8日,伊藤 ,保険料,3100,13
7月8日,橋本 ,交通費,4800,14
7月8日,岡田 ,交際費,600,13
7月8日,吉田 ,光熱費,3000,11
7月8日,松本 ,給　料,9600,17
7月8日,山崎 ,給　料,3100,2
7月8日,太田 ,租税公課,4700,15
7月8日,藤田 ,交通費,1000,18
7月8日,池田 ,租税公課,9600,5
7月8日,村上 ,接待費,500,15
7月8日,森 ,広告費,4800,2
7月8日,渡辺 ,光熱費,6800,20
7月8日,高橋 ,給　料,500,7
7月8日,佐藤 ,接待費,7200,3
7月8日,山崎 ,交際費,5800,20
7月8日,田中 ,給　料,2400,6
7月8日,小川 ,租税公課,600,15
7月8日,岡田 ,交際費,6900,4
7月8日,小林 ,厚生費,4700,4
7月8日,長谷川 ,広告費,8600,20
7月8日,岡本 ,消耗品費,2700,15
7月8日,石井 ,租税公課,2300,3
7月8日,佐藤 ,給　料,1900,15
7月8日,山本 ,消耗品費,4100,13
7月8日,山本 ,通信費,3000,4
7月9日,三浦 ,保険料,600,20
7月9日,青木 ,保険料,1600,1
7月9日,鈴木 ,厚生費,800,1
7月9日,西村 ,交通費,1000,10
7月9日,佐々木 ,消耗品費,900,13
7月9日,中島 ,減価償却費,5800,16
7月9日,斉藤 ,保険料,3400,16
7月9日,橋本 ,給　料,1500,17
7月9日,長谷川 ,消耗品費,4800,17
7月9日,吉田 ,保険料,3400,7
7月9日,西村 ,通信費,800,13
7月9日,高橋 ,厚生費,6500,7
7月9日,伊藤 ,消耗品費,6700,10
7月9日,福田 ,交際費,3900,5
7月9日,山本 ,消耗品費,900,7
7月9日,坂本 ,雑　費,1200,15
7月9日,福田 ,通信費,6300,9
7月9日,阿部 ,消耗品費,1200,6
7月9日,前田 ,保険料,5400,1
7月9日,山崎 ,保険料,5200,13
7月9日,斉藤 ,通信費,6900,6
7月9日,遠藤 ,雑　費,8800,15
7月9日,吉田 ,交際費,7000,3
7月9日,村上 ,接待費,5600,14
7月9日,斉藤 ,減価償却費,100,19
7月9日,岡田 ,租税公課,7800,12
7月9日,藤原 ,給　料,1600,14
7月9日,木村 ,地代家賃,7800,20
7月9日,藤原 ,光熱費,5900,6
7月10日,木村 ,交際費,9800,6
7月10日,青木 ,交通費,6300,18
7月10日,中島 ,消耗品費,7200,1
7月10日,渡辺 ,給　料,1300,17
7月10日,田中 ,通信費,9600,20
7月10日,斎藤 ,保険料,2100,18
7月10日,太田 ,雑　費,1000,20
7月10日,村上 ,給　料,7500,3
7月10日,松本 ,地代家賃,5600,5
7月10日,山本 ,地代家賃,5200,16
7月10日,岡田 ,交通費,3600,7
7月10日,佐藤 ,厚生費,1500,1
7月10日,斉藤 ,広告費,5100,10
